username|date|retweets|favorites|text|geo|mentions|hashtags|id|permalink
ghanjastyle|2016-04-28 22:04|0|0|"Esta tarde necesitaba hablar con mi seguro de coche @verti por un parte y sigo esperando que me llame le gestor. Mola más el 902, eh?"||@verti||"725777796736405505"|https://twitter.com/ghanjastyle/status/725777796736405505
SamJazz13|2016-04-26 09:48|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/232ILvC"||||"724867667539181568"|https://twitter.com/SamJazz13/status/724867667539181568
henriqueleite55|2016-04-26 09:47|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/1MV5wjf"||||"724867507262201856"|https://twitter.com/henriqueleite55/status/724867507262201856
RetwetBeta|2016-04-26 09:46|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/1MV5wjf"||||"724867258141532160"|https://twitter.com/RetwetBeta/status/724867258141532160
mattemorrissey|2016-04-26 09:46|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/1MV5wjf"||||"724867136246714372"|https://twitter.com/mattemorrissey/status/724867136246714372
herbertbeta|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/1MV5wjf"||||"724867062498209792"|https://twitter.com/herbertbeta/status/724867062498209792
ddlwill|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/1qOCp6O"||||"724867045146386433"|https://twitter.com/ddlwill/status/724867045146386433
mariogomesrodri|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/23Y11w4"||||"724866977232199680"|https://twitter.com/mariogomesrodri/status/724866977232199680
mariogomesrodri|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/1MV5wjf"||||"724866975185391616"|https://twitter.com/mariogomesrodri/status/724866975185391616
CestasdeCafe|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/232ILvC"||||"724866941979090945"|https://twitter.com/CestasdeCafe/status/724866941979090945
VeronicaCestas|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/232ILvC"||||"724866934739750912"|https://twitter.com/VeronicaCestas/status/724866934739750912
saraiva2017|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/232ILvC"||||"724866912115675137"|https://twitter.com/saraiva2017/status/724866912115675137
SuelenaTheodoro|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/232ILvC"||||"724866875570671616"|https://twitter.com/SuelenaTheodoro/status/724866875570671616
UiaraWictovik|2016-04-26 09:45|0|0|"Singapur y el mito de Confucio: Los expertos occidentales han atribuido tradicionalmente buena parte del verti ... http:// bit.ly/232ILvC"||||"724866856973164544"|https://twitter.com/UiaraWictovik/status/724866856973164544
tiagosks|2016-04-18 02:09|0|3|"Esteve a dar o Velocidade Furiosa 7 na TV durante a tarde e quase verti uma lágrima na parte final."||||"721853220784631808"|https://twitter.com/tiagosks/status/721853220784631808
NoRoleMarlenez|2016-03-29 02:11|1|0|"Verti uma lágrima, very emocionante a parte da chula https:// twitter.com/_ritadcassia/s tatus/714604749153243136 …"||||"714605807149690880"|https://twitter.com/NoRoleMarlenez/status/714605807149690880
DevilCondemned|2016-03-21 01:40|0|0|"@AuroraDeMartel_ Accede tú,yo cumpliré con mi parte después_Para demostrar mi buena voluntad mordí mi muñeca y verti la sangre en un tarro_"||@AuroraDeMartel_||"711713990007726081"|https://twitter.com/DevilCondemned/status/711713990007726081
delatorrefabre|2016-03-09 16:04|0|0|"@beltranperez11 me preocupa menos,porque fui parte activa, la seguridad en el trabajo, que el machismo vertí ético de "la mate pk era mía !!"||@beltranperez11||"707582831569080320"|https://twitter.com/delatorrefabre/status/707582831569080320
noeruyamaguchi|2016-01-19 14:43|0|0|"è quel periodo in cui verti nella parte ODIO PROFONDO della bilancia dei personaggi che non ti sono particolarmente simpatici"||||"689443090298339328"|https://twitter.com/noeruyamaguchi/status/689443090298339328
tongasmdq|2015-12-08 05:08|0|0|"Verti contame para que necesitas inversion ?? contame y decis que lo dejemos gobernar,que parte no entendes que ya te saco plata de bolsillo"||||"674078129426690048"|https://twitter.com/tongasmdq/status/674078129426690048
jose_vicioso|2015-11-26 09:23|0|1|"Hola! @vertiseguros Hace más de 1 mes que di parte de un siniestro. Con parte amistoso y el otro coche tb de Verti , ¿por qué tardáis tanto?"||@vertiseguros||"669793562242994176"|https://twitter.com/jose_vicioso/status/669793562242994176
F_lagata|2015-11-16 16:40|0|0|"@vertiseguros tres semanas desde q me quemasteis la moto y sin solución ni interés de vuestra parte . Verti siniestrando a sus asegurados."||@vertiseguros||"666279763355574273"|https://twitter.com/F_lagata/status/666279763355574273
Benettemblador|2015-11-13 13:31|0|2|"@vertiseguros incidencia? Me habéis echado sin ningún parte ! Porque tenía los 5 amigos! Y me salía gratis! Que sin "" Verti "" soys!"||@vertiseguros||"665144916222320640"|https://twitter.com/Benettemblador/status/665144916222320640
ABlackAP|2015-10-09 14:30|0|0|">> bolso, y vertí parte de su contenido en sus cuencas sangrantes y vacías. No tardó en perder el conocimiento debido al dolor. >>"||||"652461148147707904"|https://twitter.com/ABlackAP/status/652461148147707904
A_Bimbas|2015-08-13 22:17|0|0|"@NadineMartins15 não chorei apenas verti uma lagrima na parte em q a casa da arvore se parte toda"||@NadineMartins15||"631922649195773953"|https://twitter.com/A_Bimbas/status/631922649195773953
SussyBBTV|2015-08-11 18:49|0|0|"@alejo_ verti Hola por parte BBTV :) te mostrare el canal del mes: http:// goo.gl/6jkAps deseo que te atraiga! como nuestro blog <3"||@alejo_||"631145376855269376"|https://twitter.com/SussyBBTV/status/631145376855269376
jarjonaj|2015-07-06 12:01|0|0|"@vertiseguros una semana dspués l problema sigue sin resolver Pésima gestión x parte d Verti , dejar una casa sin agua caliente + de 1 semana"||@vertiseguros||"617996735013593088"|https://twitter.com/jarjonaj/status/617996735013593088
isirour|2015-06-25 15:20|0|0|"@vertiseguros Hola! He tenido un accidente, nunca he dado parte con Verti , como puedo ponerme en contacto con mi gestor? #verticlientes"||@vertiseguros|#verticlientes|"614060620036616192"|https://twitter.com/isirour/status/614060620036616192
Mike_SNL|2015-06-21 00:18|0|0|"@StephenBerb_SNL > de hacer ruido, y vertí parte de esta sustancia en su bebedero- Estaba pensando en cortarle la mano a todos los >"||@StephenBerb_SNL||"612384083818205184"|https://twitter.com/Mike_SNL/status/612384083818205184
SandraaPereiraa|2015-06-08 01:23|0|0|"Verti uma lágrima na parte final lrt"||||"607689357890342913"|https://twitter.com/SandraaPereiraa/status/607689357890342913
VecchiTonelli|2015-06-01 10:30|0|0|"3 giugno 2015, ore 21.00 - AUDITORIUM “ VERTI ” La Musica da camera del Vecchi-Tonelli, parte III Musiche di... http:// fb.me/30c7bpNf3"||||"605290370927312896"|https://twitter.com/VecchiTonelli/status/605290370927312896
meg_raminhos|2015-05-17 03:52|0|0|"Eu verti umas lágrimas na parte do funeral dele"||||"599754380443787265"|https://twitter.com/meg_raminhos/status/599754380443787265
DRMrbb|2015-05-12 17:00|0|0|"@vertiseguros Sigo sin poder solicitar el servicio de limpieza ni dar ningun parte ,mi mujer que tb es de verti si que puede, me huele mal."||@vertiseguros||"598140681656389632"|https://twitter.com/DRMrbb/status/598140681656389632
ZulkifliJibril|2015-03-21 05:34|0|0|"@resistenciacol : Mono: Héroe de la Macarena ( Parte II): Pasado un año de las opiniones que vertí , sobre uno de los… http:// goo.gl/fb/00aFV8"||@resistenciacol||"579139017007972352"|https://twitter.com/ZulkifliJibril/status/579139017007972352
multiforoalicio|2015-02-17 02:56|0|1|"Heinrich Boll Opiniones de un payaso (fragmento) " Entré en el cuarto de baño, vertí en la bañera parte de las sales de baño que Minika S…"||||"567502699760209920"|https://twitter.com/multiforoalicio/status/567502699760209920
multiforoalicio|2015-02-17 02:38|0|0|"Heinrich Boll Opiniones de un payaso (fragmento) " Entré en el cuarto de baño, vertí en la bañera parte de las sales de baño que Minika Sil…"||||"567498264581537792"|https://twitter.com/multiforoalicio/status/567498264581537792
colhaoesquerdo|2015-02-17 01:03|1|1|"@flavorofhotness filho, qual a parte de a Lana ser a minha cantora favorita que ainda não perceberam???? Só verti uma lágrima,porque era +"||@flavorofhotness||"567474470815027200"|https://twitter.com/colhaoesquerdo/status/567474470815027200
AndreaNu_|2015-02-01 18:20|0|0|"@MarchinoSanchez così sciocco da parte tua sfidarmi nelle condizioni in cui verti ."||@MarchinoSanchez||"561937226909900800"|https://twitter.com/AndreaNu_/status/561937226909900800
HermanosPelaez|2015-01-08 00:14|0|0|"@eddiedean Tu imagínate cubriendo un parte amistoso y tener que decirle al otro que tienes el coche con Verti . Esa mirada yo no la supero."||@eddiedean||"552966621233709056"|https://twitter.com/HermanosPelaez/status/552966621233709056
xHastingsD_|2014-12-08 03:00|0|0|"@NychoLywelly_SP éste. Vertí parte de aquel líquido en mis manos, extendiéndolo, segundos después, por mi cuerpo, enjabonando todos y >>"||@NychoLywelly_SP||"541774234264301568"|https://twitter.com/xHastingsD_/status/541774234264301568
Luigilu67|2014-11-10 03:35|0|0|"Obama a Pechino per il summit Apec, forse incontro con Putin: Il presidente americano prenderà parte al verti ... http:// bit.ly/1w7qoop"||||"531636159231717376"|https://twitter.com/Luigilu67/status/531636159231717376
Dr_joelui|2014-11-10 03:35|0|0|"Obama a Pechino per il summit Apec, forse incontro con Putin: Il presidente americano prenderà parte al verti ... http:// bit.ly/1w7qoop"||||"531636157797257216"|https://twitter.com/Dr_joelui/status/531636157797257216
Taurasi_av|2014-11-10 03:35|0|0|"Obama a Pechino per il summit Apec, forse incontro con Putin: Il presidente americano prenderà parte al verti ... http:// bit.ly/1uQjTLm"||||"531636154542456832"|https://twitter.com/Taurasi_av/status/531636154542456832
joshua_89|2014-10-20 17:43|2|0|"@vertiseguros lo que no es normal es que me digan desde Verti que miento sin haber visto los dos coches juntos, y siendo un parte amistoso."||@vertiseguros||"524224428608323584"|https://twitter.com/joshua_89/status/524224428608323584
o_verti|2014-09-06 23:29|0|0|"@JALobeira Dije por curiosidad si jugabas mario kart 8 , y asi juegas sin responder, no crees que es grosero de tu parte ? al nodecirme nada?"||@JALobeira||"508366517491466240"|https://twitter.com/o_verti/status/508366517491466240
carlosluengo22|2014-08-26 15:28|0|0|"Cada amigo que contrate una póliza de mi parte en verti , me descuentan 50€ en mi próxima renovación y a el le regalan 50€.Cod: 102076H09749L"||||"504259054991319040"|https://twitter.com/carlosluengo22/status/504259054991319040
o_verti|2014-08-14 19:27|0|0|"@JALobeira senti recientemente presentimientos asesinos de parte tuya."||@JALobeira||"499970482754838528"|https://twitter.com/o_verti/status/499970482754838528
dalanite|2014-07-07 06:09|0|1|"Verti rios nesta parte #lrt"|||#lrt|"485999062735667200"|https://twitter.com/dalanite/status/485999062735667200
CamyCrazyMofo|2014-06-17 06:00|0|0|"PATIENCE <3 ESPAÑOL <3 AMO ESTA PARTE <3 Vertí una lágrima porque te estoy extrañando Aún estoy bien para... http:// fb.me/2KxgZqSp0"||||"478749000992964610"|https://twitter.com/CamyCrazyMofo/status/478749000992964610
o_verti|2014-06-13 20:24|0|0|"@JALobeira Que esa marca que esta en la parte derecha de tu cuello?"||@JALobeira||"477516794119221248"|https://twitter.com/o_verti/status/477516794119221248
MonszeLalala|2014-05-31 03:53|0|0|"Vertí parte de mi alma en esas palabras…"||||"472556532706463744"|https://twitter.com/MonszeLalala/status/472556532706463744
mbnoticias|2014-05-28 21:15|1|0|"La subida de escaleras del hotel bali entra a formar parte por primera vez del circuito mundial de carreras verti ... pic.twitter.com/quA17pdrhQ"||||"471731381794787328"|https://twitter.com/mbnoticias/status/471731381794787328
PuebloAnonymous|2014-05-24 15:41|0|0|"he #MUNDO #EXPLOTA #PLISs PQ el cd de pedro zuares verti de 15 soles esta bueno pero no estan mis otros temas favoritos, saque la 2da parte ."|||#MUNDO #EXPLOTA #PLISs|"470197962358792192"|https://twitter.com/PuebloAnonymous/status/470197962358792192
SoleSrta6|2014-05-20 22:48|0|0|"Intenté quitarlo, pero no se iba, hasta que cogi el quita esmalte y lo vertí por la parte de abajo... total que se fue"||||"468855771892293632"|https://twitter.com/SoleSrta6/status/468855771892293632
Huskirby|2014-05-14 01:10|0|0|"Si te tatuaras algo, ¿qué sería? ¿En qué parte del cu... — En el hombro, muslo o espalda. Hay otra versión verti ... http:// ask.fm/a/an2lih97"||||"466354946125078528"|https://twitter.com/Huskirby/status/466354946125078528
Apple24hIta|2014-05-03 08:49|0|0|"HP Slate 7 Beats Special Edition: immagini e caratteristiche tecniche: L’annuncio ufficiale da parte dei verti ... http:// news24h.allnews24h.com/2EVA"||||"462484011458105344"|https://twitter.com/Apple24hIta/status/462484011458105344
simona_gamboa|2014-04-09 14:20|0|0|"Los seguros para perros de Verti : Los animales de compañía, y especialmente los perros, forman parte cada vez ... http:// bit.ly/1szPHRm"||||"453870084583206912"|https://twitter.com/simona_gamboa/status/453870084583206912
o_verti|2014-03-27 08:13|0|0|"aunque claro algo asi pense en la ultima parte cuando puedes ver esa desagradable de tu ser y requieras saber aliviarlo."||||"449081879627460609"|https://twitter.com/o_verti/status/449081879627460609
SoyReinaldoo|2014-03-23 20:37|0|0|"@Guashabita Vertí una parte de mi cuerpo en un corazón de cuerpo entero."||@Guashabita||"447819568816599040"|https://twitter.com/SoyReinaldoo/status/447819568816599040
o_verti|2014-03-11 05:22|0|0|"@JALobeira enojos, celos o otras emociones inapreciables haya invocado esa parte de tus problemas y por causas que te falta rellenar?"||@JALobeira||"443240634975911937"|https://twitter.com/o_verti/status/443240634975911937
bricios7|2014-03-05 16:23|0|0|"SI SE TE ACABA TU SEGURO DE COCHE,CASA,MASCOTA... VENTE A VERTI CON DESCUENTO DE 50€ DANDO ESTE CODIGO DE MI PARTE 105559C03625X"||||"441232495275556865"|https://twitter.com/bricios7/status/441232495275556865
Andrewrizzle69|2014-01-31 23:57|0|0|"Ja verti muito suor por ti, ja pus orgulho de parte , ja lutei em batalhas impossíveis, mas cheguei a um ponto em que agora eu digo nao .."||||"429387870458368000"|https://twitter.com/Andrewrizzle69/status/429387870458368000
JaneteOMoreira|2014-01-12 12:38|0|0|"Verti parte do meu capuccino em cima do portátil. Pessoas trapalhonas, como eu, não podem trabalhar com bebidas por perto."||||"422331672952991745"|https://twitter.com/JaneteOMoreira/status/422331672952991745
raul_barneto|2013-12-23 10:56|3|5|"¡¡AHORRA DINERO EN TU SEGURO!! Ahora, por cada amigo que contrate una póliza de mi parte , Verti le regala 50€, y a mi me descuentan..."||||"415058308144562176"|https://twitter.com/raul_barneto/status/415058308144562176
CinguettoNews|2013-12-18 14:58|0|0|"#ilfattoquotidiano Rai, Antonio Caprarica lascia: “Pressioni e metodi offensivi da parte dei verti ... http:// adf.ly/atYLz <- Continua"|||#ilfattoquotidiano|"413307323767984128"|https://twitter.com/CinguettoNews/status/413307323767984128
nga2043|2013-12-08 22:03|0|0|"yyyyyyy vertí gran parte del contenido de un tazón en un cajón ¬¬"||||"409790451726548992"|https://twitter.com/nga2043/status/409790451726548992
intomoderntimes|2013-11-28 22:15|0|0|"#332 Opiniones de un payaso * Heinrich Böll - Entré en el cuarto de baño, vertí en la bañera parte de las... http:// tmblr.co/ZXp3Ot-ioCzj"|||#332|"406169616751558656"|https://twitter.com/intomoderntimes/status/406169616751558656
catafreijomil|2013-11-19 01:57|1|0|"Q parte d villalba no entendes verti ???????????? VI LLAL BA !!!!!!!!!!!!!!!"||||"402601405870923776"|https://twitter.com/catafreijomil/status/402601405870923776
Starjartas|2013-11-14 18:28|0|0|"LLevo 10 minutos oyendo el anuncio de verti y una parte de la canción de Katty... #VenusEnStarClub #OverloadEnStarClub #JuernesMegaStar"|||#VenusEnStarClub #OverloadEnStarClub #JuernesMegaStar|"401038831895326720"|https://twitter.com/Starjartas/status/401038831895326720
videotron9000|2013-11-03 21:54|0|0|"Nelson vs Gyyl ( Parte 1/2) - E-Motion Point "Rumbo al Verti http:// goo.gl/O5DKOw"||||"397104612651438080"|https://twitter.com/videotron9000/status/397104612651438080
GuillermoTC|2013-10-22 11:28|0|0|"@vertiseguros VERGÜENZA VERTI ! No devuelven parte de la prima no consumida cuando me dijeron que si, ahora esperando contestación."||@vertiseguros||"392583349723619329"|https://twitter.com/GuillermoTC/status/392583349723619329
erika_gmaciel|2013-10-17 19:56|0|0|"El sector hotelero, junto con los servicios, representa una parte importante del PIBE, con un crecimiento verti … http:// twishort.com/43eec"||||"390899097193828352"|https://twitter.com/erika_gmaciel/status/390899097193828352
otcdrug|2013-10-03 21:34|0|0|"Hemos estado comprado acciones de ASTM parte de la tarde..intentaremos sacar un buen rendimiento junto a VERTI y algunas alertas privadas"||||"385850274029383680"|https://twitter.com/otcdrug/status/385850274029383680
otcdrug|2013-09-29 21:19|0|0|"yo me coloco.fijense..en la parte baja de valoraciones(0.24) pero la gran mayoría por no decir todos los pretendientes de VERTI pagaran mas."||||"384397130862845952"|https://twitter.com/otcdrug/status/384397130862845952
mariferrandiz|2013-09-29 03:47|0|0|"" @anamarquezgomez : Que sigaa la fiesta con una parte de los verti y los vvff jajajajaja""||@anamarquezgomez||"384132349958836224"|https://twitter.com/mariferrandiz/status/384132349958836224
anamarquezgomez|2013-09-29 03:47|3|0|"Que sigaa la fiesta con una parte de los verti y los vvff jajajajaja"||||"384132270183170048"|https://twitter.com/anamarquezgomez/status/384132270183170048
otcdrug|2013-09-27 09:14|0|0|"No hay posiciones de venta en VERTI .Vamos a subir mas de un 20% en la primera parte del dia.La bandera se cumple.Objetivo."||||"383489851833589761"|https://twitter.com/otcdrug/status/383489851833589761
Lamext|2013-09-09 08:26|0|0|"Sitio del día: Working Days Countdown - La productividad es una parte importante del trabajo y en un mundo verti ... http:// ow.ly/2zKp5n"||||"376954671812075520"|https://twitter.com/Lamext/status/376954671812075520
Ceroporcent|2013-08-30 15:54|0|0|"@NewTin ¡Despierta! (De parte de Verti Seguros)."||@NewTin||"373443632990535680"|https://twitter.com/Ceroporcent/status/373443632990535680
_SrMaria|2013-08-20 22:23|0|0|"Y todavia no se como he tenido los ovarios de rirarme por la nueva atraccion VERTI GO flipas se me ha ido la parte de arriba a la china xD"||||"369917574978740224"|https://twitter.com/_SrMaria/status/369917574978740224
LuisMSdaSilva|2013-08-15 15:29|0|0|"Plan Amigos VERTI : Ahora, por cada amigo que contrate una póliza de mi parte , VERTI te regala 50€. Usa el Código: 10Y802B02419J"||||"368001450213117952"|https://twitter.com/LuisMSdaSilva/status/368001450213117952
RaulC_L|2013-07-29 12:33|0|0|"@peraltuki si miras verti a través de facebook te hacen un 30% y te dan 50€ si vas de parte amigo, y 50 a el, a mi este año ma salio a 120€"||@peraltuki||"361796614609846272"|https://twitter.com/RaulC_L/status/361796614609846272
AntVazquezl|2013-07-18 20:46|0|0|"Vas a cambiar de seguro de coche? si te vas a Vertí de mi parte , AHÓRRATE 50€ por el plan amigo. Redonline@acnrep.com"||@acnrep||"357934462861971456"|https://twitter.com/AntVazquezl/status/357934462861971456
JulitoClemente|2013-06-11 13:35|0|0|"Verti tiene en promoción un seguro de moto por 100€ y otro de coche a terceros por 189€ #CHOLLAZO Y si vais de mi parte , os dan 50€ más ;)"|||#CHOLLAZO|"344417587888783362"|https://twitter.com/JulitoClemente/status/344417587888783362
ChriztianFlavio|2013-05-26 09:20|0|0|"#verti Potter y las reliquias de la muerte parte 2"|||#verti|"338555140841807872"|https://twitter.com/ChriztianFlavio/status/338555140841807872
ChriztianFlavio|2013-05-26 09:19|0|0|"#verti Potter y las reliquias de la muerte parte 1"|||#verti|"338555067831570432"|https://twitter.com/ChriztianFlavio/status/338555067831570432
thaisphinisaisr|2013-05-22 06:20|0|0|"VeRti sua roupa e vai embora de veiiix (8) ~ amo Joelma cantando essa parte *-*"||||"337060448002260992"|https://twitter.com/thaisphinisaisr/status/337060448002260992
brit_eduarda|2013-05-18 21:11|0|0|"tu quieres namoro comigo eu gustey muy de vc yo voy a Brazil verti te Amo Duda tuy quieres acerti parte del... — NO http:// ask.fm/a/45j2gca7"||||"335835070537547777"|https://twitter.com/brit_eduarda/status/335835070537547777
_markos2|2013-05-15 16:03|0|0|"vivo buscando diversos estilos para mim, mais meu jeito de me verti não agrada ninguém,,, minha parte eu só lamento. . . ."||||"334670424870887425"|https://twitter.com/_markos2/status/334670424870887425
MattiaInnaurato|2013-04-30 18:37|0|0|"@CrozzaTweet ti seguo sempre ma fatico molto a intendere la tua opinione politica!! da che parte verti ?"||@CrozzaTweet||"329273342391619586"|https://twitter.com/MattiaInnaurato/status/329273342391619586
TheDiaryOfBec|2013-04-19 23:36|0|0|"No os burléis de mí pero una parte del video me ha recordado mucho a un anuncio de Verti y pensaba que me había equivocado de video."||||"325362208525656064"|https://twitter.com/TheDiaryOfBec/status/325362208525656064
